localarea,businesstype,lat,lon
Downtown,Consulting and Management Services,49.2882253834632,-123.126344928205
Downtown,General Contractor,49.2789639460617,-123.122056018925
Downtown,Insurance Services,49.2855464375985,-123.116807527791
Marpole,Vehicle Repair Detailing and Washing Services,49.2071191772379,-123.10863726325
Fairview,Health Care Professionals and Services,49.263789572122,-123.122237018287
West End,Liquor License Application,49.2793924532743,-123.130290478223
West End,Liquor License Application,49.2884003489579,-123.140692316894
Fairview,Health Care Professionals and Services,49.2638968555934,-123.139377300435
Marpole,Health Care Professionals and Services,49.2116533482128,-123.140821319194
Downtown,Health Care Professionals and Services,49.2831356847985,-123.109667400476
Downtown,Brokerage Services,49.2883959206985,-123.11783313642
Downtown,Financial Services,49.2805115734956,-123.115881581318
Oakridge,Limited Service Food Establishment,49.2320652387003,-123.118854822642
Downtown,Consulting and Management Services,49.2843253122431,-123.116383207944
Fairview,Wholesale Dealer - Non-Food,49.2638663729166,-123.126104236733
Downtown,Entertainment Facility,49.280289660285,-123.106751856679
Fairview,Health Care Professionals and Services,49.263970218012,-123.133218152193
Downtown,Financial Services,49.2843253122431,-123.116383207944
Fairview,Health Care Facility,49.2643799617555,-123.115686257669
West End,Long-term Rental,49.2808059600609,-123.136763502313
Marpole,Wholesale Dealer - Non-Food,49.2110448675262,-123.10901789419
West End,Limited Service Food Establishment,49.2829748203805,-123.135828229813
Kensington-Cedar Cottage,Association or Society,49.238423387992,-123.064985250178
Killarney,Health Care Professionals and Services,49.2056499520782,-123.031684883077
Downtown,Beauty Services,49.2755430466569,-123.120093418192
Downtown,Building Repair and Maintenance,49.2836865871596,-123.111926364132
Downtown,Business Support Services,49.2877342016388,-123.118192793095
Downtown,Legal Services,49.284625628455,-123.113430920192
South Cambie,Limited Service Food Establishment,49.2568591948154,-123.119718378987
Fairview,Laboratory Services,49.2630145309513,-123.121054317485
Marpole,Business Support Services,49.2100109097238,-123.115976004173
Arbutus-Ridge,Limited Service Food Establishment,49.2350661745754,-123.16160365264
West End,Retail Dealer,49.2851829757533,-123.126359623056
Sunset,Consulting and Management Services,49.2270575853197,-123.090310512
Kitsilano,Tourism Services,49.2677985270757,-123.148607728728
Downtown,Brokerage Services,49.2848045499607,-123.115619724804
Kensington-Cedar Cottage,Beauty Services,49.253808183048,-123.084262764212
Kensington-Cedar Cottage,Beauty Services,49.2583354604925,-123.069451734314
Grandview-Woodland,Long-term Rental,49.2800099608502,-123.068986274052
Downtown,Beauty Services,49.2839824189482,-123.105433984455
Arbutus-Ridge,Restaurant,49.2348517158637,-123.156748642132
Fairview,Long-term Rental,49.2622170837537,-123.129703745668
Downtown,Information Communication Technology,49.2877342016388,-123.118192793095
Fairview,Consulting and Management Services,49.263034798743,-123.122495171733
Downtown,Health Care Facility,49.2759583520546,-123.121635047215
Mount Pleasant,Tourism Services,49.2644219025666,-123.105906469947
Grandview-Woodland,Limited Service Food Establishment,49.2699041868423,-123.069295854129
Hastings-Sunrise,Health Care Professionals and Services,49.2814073141589,-123.046084334145
Renfrew-Collingwood,Retail Dealer,49.2338474675512,-123.034575393014
South Cambie,Health Care Professionals and Services,49.2341207250239,-123.124308958691
Marpole,Retail Dealer - Food,49.209694841611,-123.11615563155
Downtown,Health Care Facility,49.2865177462146,-123.114369530376
Strathcona,Business Support Services,49.2684849496085,-123.098106874436
Downtown,Fitness Centre,49.2796221669927,-123.119353599374
Downtown,Restaurant,49.2743131004948,-123.126193884338
Fairview,Health Care Professionals and Services,49.2571924740432,-123.139226325057
Downtown,Consulting and Management Services,49.2853511990052,-123.113337292458
Kensington-Cedar Cottage,Consulting and Management Services,49.2601896006064,-123.069403250896
Kitsilano,Health Care Professionals and Services,49.2695345271084,-123.145941409996
Fairview,Health Care Facility,49.2629292228399,-123.116555459207
Downtown,Beauty Services,49.2743436272214,-123.127140209946
Downtown,Legal Services,49.2800408534638,-123.124913915747
Fairview,Health Care Professionals and Services,49.263299881263,-123.140260520016
Kitsilano,Long-term Rental,49.2624920435038,-123.146682749359
Strathcona,Retail Dealer - Food,49.2792948905005,-123.099266799343
West End,Financial Services,49.2866402537813,-123.125263375086
Downtown,Personal Services,49.2832171350201,-123.110084785774
Fairview,Limited Service Food Establishment,49.263115511172,-123.1275019932
Mount Pleasant,Long-term Rental,49.2632124461415,-123.094636350715
Downtown,Financial Services,49.2818316993831,-123.117897724969
Oakridge,Retail Dealer,49.2320652387003,-123.118854822642
Downtown,Legal Services,49.2865514070226,-123.120915798954
Downtown,Consulting and Management Services,49.2837199898012,-123.115658700941
Downtown,Information Communication Technology,49.2825746435834,-123.122552391411
West Point Grey,Limited Service Food Establishment,49.2640500878249,-123.20672187011
Marpole,Wholesale Dealer - Non-Food,49.2057485594708,-123.143828338561
Downtown,Building Repair and Maintenance,49.2789639460617,-123.122056018925
Downtown,Business Support Services,49.2762718935976,-123.121150522564
Downtown,Health Care Professionals and Services,49.2852447964792,-123.121463646921
Downtown,Parking Area / Garage,49.2785356680669,-123.110205295433
Downtown,Legal Services,49.2818316993831,-123.117897724969
Downtown,Health Care Professionals and Services,49.2853593925229,-123.114569797322
Mount Pleasant,Non-Food Manufacturer Assembler and Processor,49.2649595916398,-123.106336588324
Renfrew-Collingwood,Restaurant,49.2387007377788,-123.058524550754
Mount Pleasant,General Contractor,49.2662134404944,-123.104305356489
Kitsilano,Street Vendor,49.272748357698,-123.147401271541
Downtown,Financial Services,49.2852447964792,-123.121463646921
Downtown,Association or Society,49.2858641494082,-123.122189505874
Downtown,Limited Service Food Establishment,49.2756358236292,-123.100398062571
West End,Hotel or Motel,49.2884759998172,-123.130248268103
Downtown,Mining Services,49.2853593925229,-123.114569797322
Kitsilano,Restaurant,49.2580006988541,-123.168015709819
Sunset,Restaurant,49.2239070141813,-123.091200462459
Strathcona,Caterer,49.2699871455603,-123.095880311818
Kitsilano,Health Care Facility,49.2638895779218,-123.174776450127
Downtown,Health Care Professionals and Services,49.2845958641155,-123.117446081131
Downtown,Design Services,49.2789639460617,-123.122056018925
Downtown,Retail Dealer - Food,49.2808478135442,-123.113836181482
Downtown,Consulting and Management Services,49.2777641133677,-123.127789712156
Downtown,Limited Service Food Establishment,49.2801715781877,-123.118309296625
Mount Pleasant,Limited Service Food Establishment,49.265641776426,-123.10037627194
Mount Pleasant,Restaurant,49.2602960751612,-123.096591065793
Downtown,Liquor Establishment,49.2802704761763,-123.122074972398
Renfrew-Collingwood,Association or Society,49.2594799892871,-123.045088031365
Renfrew-Collingwood,Association or Society,49.2594799892871,-123.045088031365
Mount Pleasant,Beauty Services,49.2622274281574,-123.095486513643
Mount Pleasant,Health Care Professionals and Services,49.2632715688712,-123.107106530703
Downtown,Tourism Services,49.2925589265852,-123.1292840293
Sunset,Health Care Professionals and Services,49.2243628736521,-123.10127738447
Downtown,Financial Services,49.2855733472828,-123.112846584406
Fairview,Grocery Store,49.2677058300563,-123.142532977536
Downtown,Mining Services,49.2850670237956,-123.119358394194
Downtown,Financial Services,49.2858641494082,-123.122189505874
Downtown,Financial Services,49.2818316993831,-123.117897724969
Mount Pleasant,Photography Production and Rehearsal Studio,49.2659281098384,-123.109831767967
Downtown,Legal Services,49.2857182786615,-123.118286911277
Hastings-Sunrise,Limited Service Food Establishment,49.2808591310325,-123.045285669921
Mount Pleasant,Business Support Services,49.262869707956,-123.112667861704
Fairview,Health Care Professionals and Services,49.2643799617555,-123.115686257669
Grandview-Woodland,Health Care Professionals and Services,49.2626187252663,-123.070553952928
Downtown,Restaurant,49.284625628455,-123.113430920192
Downtown,Health Care Professionals and Services,49.2852447964792,-123.121463646921
Downtown,Legal Services,49.2857182786615,-123.118286911277
Strathcona,Street Vendor,49.2816386991242,-123.078844721246
Kitsilano,Restaurant,49.268340253234,-123.150159897811
Downtown,Restaurant,49.2839826918747,-123.10863532622
Downtown,Legal Services,49.2857182786615,-123.118286911277
Fairview,Business Support Services,49.2640303426909,-123.125048398731
Downtown,Health Care Professionals and Services,49.284625628455,-123.113430920192
Downtown,Temp Liquor Licence Amendment,49.2738113996826,-123.132598466507
Downtown,Retail Dealer,49.2815255410466,-123.118993140876
Mount Pleasant,Health Care Professionals and Services,49.2646012059557,-123.077863882356
Strathcona,Food Manufacturer Assembler and Processor,49.2699871455603,-123.095880311818
Downtown,Business Support Services,49.2853233162751,-123.112460294123
Strathcona,Street Vendor,49.2699871455603,-123.095880311818
Kitsilano,Retail Dealer - Food,49.2637943001595,-123.167848547805
Mount Pleasant,Beauty Services,49.2636713794288,-123.113439414211
Sunset,Trade Contractor,49.2192876517632,-123.081160841259
Downtown,Business Support Services,49.2841923786079,-123.109473829002
Fairview,Caterer,49.2686256574006,-123.145087287007
Kitsilano,Health Care Professionals and Services,49.2582658993164,-123.184578569897
Mount Pleasant,Long-term Rental,49.2633694494103,-123.097544710202
Grandview-Woodland,Health Care Professionals and Services,49.2626156365514,-123.070027182777
Mount Pleasant,Photography Production and Rehearsal Studio,49.2676340299746,-123.104120941679
Grandview-Woodland,General Contractor,49.2773770418642,-123.07674984137
Downtown,Beauty Services,49.2827194846033,-123.112403346739
Mount Pleasant,Association or Society,49.266362183462,-123.111259640107
Oakridge,Business Support Services,49.2320652387003,-123.118854822642
Downtown,Temp Liquor Licence Amendment,49.2897103038362,-123.116072975671
Downtown,Consulting and Management Services,49.2845874945126,-123.114183298753
West End,Limited Service Food Establishment,49.2883522702397,-123.127897673126
Downtown,Beauty Services,49.2833219794763,-123.106927116049
Kitsilano,Health Care Professionals and Services,49.2644954783709,-123.178331241596
Downtown,Architectural and Engineering Services,49.2858641494082,-123.122189505874
Strathcona,Caterer,49.2816386991242,-123.078844721246
Mount Pleasant,Health Care Professionals and Services,49.2633675274978,-123.112087476675
Kensington-Cedar Cottage,Health Care Professionals and Services,49.233998949755,-123.065890155791
West End,Long-term Rental,49.285822928128,-123.138981465668
Mount Pleasant,Retail Dealer - Food,49.2623856117777,-123.097582450757
Hastings-Sunrise,Health Care Professionals and Services,49.2689403843011,-123.045648255321
Kitsilano,Health Care Professionals and Services,49.2640836769676,-123.151229422225
Strathcona,Street Vendor,49.2699871455603,-123.095880311818
Kitsilano,Health Care Professionals and Services,49.2638356235544,-123.170387043689
